AREA,PERIMETER,Acres,AreaName,Island,CAR_Rating,zone,CAR_Hawaii,CAR_adjtot,hazard,score,hazard_category,reason,hazard_full
722.412,5.204,722.411999728,Koloa,Kauai,Extreme,NA,30,69,Un_Lands,3,Subdivision,"Abundant unmanaged, vegetated corridors and vacant lots throughout community.  Agricultural lands irregularly maintained leaving dry weedy species causing increased ignition risk.  Numerous ladder fuels and high risk fuels. Greater than 75% of lots have not been developed or Separation of adjacent structures that can contribute to fire spread","Unmanaged, Untended, Undeveloped Lands"
655.603,4.746,655.603303148,Omao,Kauai,Low,NA,10,58,Un_Lands,2,Subdivision,"Some isolated unmaintained lots or undeveloped vegetated areas within subdivision.  10-50% of lots have not been developed and pose an additional wildfire hazard due to lack of maintenance and/or restricted access. Hazard ranking is dependent on ignition risk, size of area, and fuel type.","Unmanaged, Untended, Undeveloped Lands"
620.358,4.624,620.35756719,Lawai,Kauai,Low,NA,10,58,Un_Lands,2,Subdivision,"Some isolated unmaintained lots or undeveloped vegetated areas within subdivision.  10-50% of lots have not been developed and pose an additional wildfire hazard due to lack of maintenance and/or restricted access. Hazard ranking is dependent on ignition risk, size of area, and fuel type.","Unmanaged, Untended, Undeveloped Lands"
1071.19,6.303,1071.18955284,Lower Kalaheo,Kauai,High,NA,10,65,Un_Lands,1,Subdivision,Few to no weedy vacant lots. Few to no undeveloped unmaintained vegetated areas or corridors between homes.  Less than 10% of lots remain undeveloped and pose an additional wildfire hazard due to lack of maintenance and/or restricted access.,"Unmanaged, Untended, Undeveloped Lands"
77.51,1.519,77.5098232272,Numila,Kauai,Moderate,NA,30,78,Un_Lands,3,Subdivision,"Abundant unmanaged, vegetated corridors and vacant lots throughout community.  Agricultural lands irregularly maintained leaving dry weedy species causing increased ignition risk.  Numerous ladder fuels and high risk fuels. Greater than 75% of lots have not been developed or Separation of adjacent structures that can contribute to fire spread","Unmanaged, Untended, Undeveloped Lands"
515.505,5.359,515.505496099,Eleele,Kauai,Extreme,NA,30,68,Un_Lands,2,Subdivision,"Some isolated unmaintained lots or undeveloped vegetated areas within subdivision.  10-50% of lots have not been developed and pose an additional wildfire hazard due to lack of maintenance and/or restricted access. Hazard ranking is dependent on ignition risk, size of area, and fuel type.","Unmanaged, Untended, Undeveloped Lands"
556.311,5.78,556.310591976,Hanapepe,Kauai,Extreme,NA,30,74,Un_Lands,2,Subdivision,"Some isolated unmaintained lots or undeveloped vegetated areas within subdivision.  10-50% of lots have not been developed and pose an additional wildfire hazard due to lack of maintenance and/or restricted access. Hazard ranking is dependent on ignition risk, size of area, and fuel type.","Unmanaged, Untended, Undeveloped Lands"
105.966,1.596,105.96587149,Kaumakani,Kauai,Extreme,NA,10,73,Un_Lands,2,Subdivision,"Some isolated unmaintained lots or undeveloped vegetated areas within subdivision.  10-50% of lots have not been developed and pose an additional wildfire hazard due to lack of maintenance and/or restricted access. Hazard ranking is dependent on ignition risk, size of area, and fuel type.","Unmanaged, Untended, Undeveloped Lands"
92.299,1.502,92.2988784136,Pakala,Kauai,Extreme,NA,10,73,Un_Lands,2,Subdivision,"Some isolated unmaintained lots or undeveloped vegetated areas within subdivision.  10-50% of lots have not been developed and pose an additional wildfire hazard due to lack of maintenance and/or restricted access. Hazard ranking is dependent on ignition risk, size of area, and fuel type.","Unmanaged, Untended, Undeveloped Lands"
547.779,3.932,547.778883941,Waimea,Kauai,Extreme,NA,30,75,Un_Lands,2,Subdivision,"Some isolated unmaintained lots or undeveloped vegetated areas within subdivision.  10-50% of lots have not been developed and pose an additional wildfire hazard due to lack of maintenance and/or restricted access. Hazard ranking is dependent on ignition risk, size of area, and fuel type.","Unmanaged, Untended, Undeveloped Lands"
851.406,6.993,851.40625912,Kekaha,Kauai,Extreme,NA,30,71,Un_Lands,1,Subdivision,Few to no weedy vacant lots. Few to no undeveloped unmaintained vegetated areas or corridors between homes.  Less than 10% of lots remain undeveloped and pose an additional wildfire hazard due to lack of maintenance and/or restricted access.,"Unmanaged, Untended, Undeveloped Lands"
1889.779,12.713,1889.77873836,Mana,Kauai,Extreme,NA,30,68,Un_Lands,2,Subdivision,"Some isolated unmaintained lots or undeveloped vegetated areas within subdivision.  10-50% of lots have not been developed and pose an additional wildfire hazard due to lack of maintenance and/or restricted access. Hazard ranking is dependent on ignition risk, size of area, and fuel type.","Unmanaged, Untended, Undeveloped Lands"
1057.642,6.595,1057.64158321,Kokee,Kauai,Extreme,NA,40,75,Un_Lands,3,Subdivision,"Abundant unmanaged, vegetated corridors and vacant lots throughout community.  Agricultural lands irregularly maintained leaving dry weedy species causing increased ignition risk.  Numerous ladder fuels and high risk fuels. Greater than 75% of lots have not been developed or Separation of adjacent structures that can contribute to fire spread","Unmanaged, Untended, Undeveloped Lands"
868.175,4.87,868.174607807,Anahola,Kauai,Extreme,NA,40,74,Un_Lands,2,Subdivision,"Some isolated unmaintained lots or undeveloped vegetated areas within subdivision.  10-50% of lots have not been developed and pose an additional wildfire hazard due to lack of maintenance and/or restricted access. Hazard ranking is dependent on ignition risk, size of area, and fuel type.","Unmanaged, Untended, Undeveloped Lands"
745.522,4.935,745.521566464,Upper Kalaheo,Kauai,Moderate,NA,10,59,Un_Lands,1,Subdivision,Few to no weedy vacant lots. Few to no undeveloped unmaintained vegetated areas or corridors between homes.  Less than 10% of lots remain undeveloped and pose an additional wildfire hazard due to lack of maintenance and/or restricted access.,"Unmanaged, Untended, Undeveloped Lands"
280861.312,220.909,280861.31225,NA,Hawaii Island,Unranked,NA,0,NA,Un_Lands,0,Subdivision,NA,"Unmanaged, Untended, Undeveloped Lands"
336301.021,257.957,336301.021447,Hawaii Island Interior,Hawaii Island,Unranked,NA,0,NA,Un_Lands,0,Subdivision,NA,"Unmanaged, Untended, Undeveloped Lands"
254155.603,134.159,254155.602723,Hawaii Island Interior,Hawaii Island,Unranked,NA,0,NA,Un_Lands,0,Subdivision,NA,"Unmanaged, Untended, Undeveloped Lands"
276963.113,97.9,276963.11342,Hawaii Island Interior,Hawaii Island,Unranked,NA,0,NA,Un_Lands,0,Subdivision,NA,"Unmanaged, Untended, Undeveloped Lands"
382697.498,181.73,382697.498334,NA,Hawaii Island,Unranked,NA,0,NA,Un_Lands,0,Subdivision,NA,"Unmanaged, Untended, Undeveloped Lands"
3543.359,14.346,3543.35920267,Wainaku/Kaiwiki,Hawaii Island,Very Low,NA,16,49,Un_Lands,2,Subdivision,"Some isolated unmaintained lots or undeveloped vegetated areas within subdivision.  10-50% of lots have not been developed and pose an additional wildfire hazard due to lack of maintenance and/or restricted access. Hazard ranking is dependent on ignition risk, size of area, and fuel type.","Unmanaged, Untended, Undeveloped Lands"
4194.853,11.914,4194.85340413,Papaikou,Hawaii Island,Very Low,NA,16,47,Un_Lands,2,Subdivision,"Some isolated unmaintained lots or undeveloped vegetated areas within subdivision.  10-50% of lots have not been developed and pose an additional wildfire hazard due to lack of maintenance and/or restricted access. Hazard ranking is dependent on ignition risk, size of area, and fuel type.","Unmanaged, Untended, Undeveloped Lands"
1295.669,5.944,1295.66939809,Pepeekeo,Hawaii Island,Very Low,NA,16,44,Un_Lands,1,Subdivision,Few to no weedy vacant lots. Few to no undeveloped unmaintained vegetated areas or corridors between homes.  Less than 10% of lots remain undeveloped and pose an additional wildfire hazard due to lack of maintenance and/or restricted access.,"Unmanaged, Untended, Undeveloped Lands"
3361.542,12.35,3361.54219863,Captain Cook Mauka,Hawaii Island,Very Low,NA,16,53,Un_Lands,2,Subdivision,"Some isolated unmaintained lots or undeveloped vegetated areas within subdivision.  10-50% of lots have not been developed and pose an additional wildfire hazard due to lack of maintenance and/or restricted access. Hazard ranking is dependent on ignition risk, size of area, and fuel type.","Unmanaged, Untended, Undeveloped Lands"
5687.219,16.901,5687.21873322,Captain Cook Makai,Hawaii Island,Moderate,NA,16,57,Un_Lands,2,Subdivision,"Some isolated unmaintained lots or undeveloped vegetated areas within subdivision.  10-50% of lots have not been developed and pose an additional wildfire hazard due to lack of maintenance and/or restricted access. Hazard ranking is dependent on ignition risk, size of area, and fuel type.","Unmanaged, Untended, Undeveloped Lands"
2649.927,10.125,2649.92659849,Honaunau Makai,Hawaii Island,High,NA,16,62,Un_Lands,3,Subdivision,"Abundant unmanaged, vegetated corridors and vacant lots throughout community.  Agricultural lands irregularly maintained leaving dry weedy species causing increased ignition risk.  Numerous ladder fuels and high risk fuels. Greater than 75% of lots have not been developed or Separation of adjacent structures that can contribute to fire spread","Unmanaged, Untended, Undeveloped Lands"
1440.79,6.563,1440.79000789,Honaunau Mauka,Hawaii Island,Very Low,NA,16,53,Un_Lands,2,Subdivision,"Some isolated unmaintained lots or undeveloped vegetated areas within subdivision.  10-50% of lots have not been developed and pose an additional wildfire hazard due to lack of maintenance and/or restricted access. Hazard ranking is dependent on ignition risk, size of area, and fuel type.","Unmanaged, Untended, Undeveloped Lands"
720.292,5.579,720.291823031,Mauna Lani,Hawaii Island,High,NA,40,62,Un_Lands,1,Subdivision,Few to no weedy vacant lots. Few to no undeveloped unmaintained vegetated areas or corridors between homes.  Less than 10% of lots remain undeveloped and pose an additional wildfire hazard due to lack of maintenance and/or restricted access.,"Unmanaged, Untended, Undeveloped Lands"
1050.819,8.288,1050.81866381,Waikoloa Resort,Hawaii Island,High,NA,40,62,Un_Lands,1,Subdivision,Few to no weedy vacant lots. Few to no undeveloped unmaintained vegetated areas or corridors between homes.  Less than 10% of lots remain undeveloped and pose an additional wildfire hazard due to lack of maintenance and/or restricted access.,"Unmanaged, Untended, Undeveloped Lands"
3476.435,10.49,3476.4347168,Hualalai/Kukio,Hawaii Island,High,NA,30,62,Un_Lands,1,Subdivision,Few to no weedy vacant lots. Few to no undeveloped unmaintained vegetated areas or corridors between homes.  Less than 10% of lots remain undeveloped and pose an additional wildfire hazard due to lack of maintenance and/or restricted access.,"Unmanaged, Untended, Undeveloped Lands"
3601.42,11.934,3601.41985447,Kalaoa Makai,Hawaii Island,Extreme,NA,30,68,Un_Lands,2,Subdivision,"Some isolated unmaintained lots or undeveloped vegetated areas within subdivision.  10-50% of lots have not been developed and pose an additional wildfire hazard due to lack of maintenance and/or restricted access. Hazard ranking is dependent on ignition risk, size of area, and fuel type.","Unmanaged, Untended, Undeveloped Lands"
7774.448,14.353,7774.44778873,Kalaoa Mauka,Hawaii Island,Extreme,NA,30,56,Un_Lands,2,Subdivision,"Some isolated unmaintained lots or undeveloped vegetated areas within subdivision.  10-50% of lots have not been developed and pose an additional wildfire hazard due to lack of maintenance and/or restricted access. Hazard ranking is dependent on ignition risk, size of area, and fuel type.","Unmanaged, Untended, Undeveloped Lands"
698.695,4.462,698.694972702,Puu O Hoku,Molokai,High,NA,10,67,Un_Lands,2,Subdivision,"Some isolated unmaintained lots or undeveloped vegetated areas within subdivision.  10-50% of lots have not been developed and pose an additional wildfire hazard due to lack of maintenance and/or restricted access. Hazard ranking is dependent on ignition risk, size of area, and fuel type.","Unmanaged, Untended, Undeveloped Lands"
391.988,4.185,391.987808111,Halawa,Molokai,Moderate,NA,10,63,Un_Lands,2,Subdivision,"Some isolated unmaintained lots or undeveloped vegetated areas within subdivision.  10-50% of lots have not been developed and pose an additional wildfire hazard due to lack of maintenance and/or restricted access. Hazard ranking is dependent on ignition risk, size of area, and fuel type.","Unmanaged, Untended, Undeveloped Lands"
32746.517,46.979,32746.5165914,Molokai Zone 2,Molokai,Unranked,NA,0,NA,Un_Lands,0,Subdivision,NA,"Unmanaged, Untended, Undeveloped Lands"
2841.781,11.571,2841.78134957,Kalaupapa,Molokai,High,NA,10,66,Un_Lands,1,Subdivision,Few to no weedy vacant lots. Few to no undeveloped unmaintained vegetated areas or corridors between homes.  Less than 10% of lots remain undeveloped and pose an additional wildfire hazard due to lack of maintenance and/or restricted access.,"Unmanaged, Untended, Undeveloped Lands"
5211.228,12.59,5211.2280211,Kalae,Molokai,Fair-low,NA,10,61,Un_Lands,2,Subdivision,"Some isolated unmaintained lots or undeveloped vegetated areas within subdivision.  10-50% of lots have not been developed and pose an additional wildfire hazard due to lack of maintenance and/or restricted access. Hazard ranking is dependent on ignition risk, size of area, and fuel type.","Unmanaged, Untended, Undeveloped Lands"
