AREA,PERIMETER,Acres,AreaName,Island,CAR_Rating,zone,CAR_Hawaii,CAR_adjtot,hazard,score,hazard_category,reason
44244.01,45.079,44244.0103168,Hilo,Hawaii Island,Very Low,NA,16,46,Strc_Den,3,Subdivision,Dense structures with high ignition probability.
292.791,2.715,292.790938382,Puu Waa Waa,Hawaii Island,Extreme,NA,40,72,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
1595.057,6.121,1595.05706298,Puu Anahulu,Hawaii Island,Extreme,NA,40,69,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
1803.559,6.84,1803.559487,Waikoloa Village,Hawaii Island,Very High,NA,40,63,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
3433.605,9.732,3433.60532206,Waikii,Hawaii Island,Very High,NA,40,63,Strc_Den,1,Subdivision,Low structure density and low ignition probability.
257.073,4.279,257.0725116,Wailea Bay,Hawaii Island,Very High,NA,40,71,Strc_Den,3,Subdivision,Dense structures with high ignition probability.
1494.205,7.329,1494.20484271,Hapuna-Mauna Kea,Hawaii Island,Very High,NA,40,65,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
967.723,10.205,967.723393625,Kawaihae,Hawaii Island,Extreme,NA,40,70,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
540.513,4.101,540.513330698,Kohala Estates,Hawaii Island,Extreme,NA,40,67,Strc_Den,1,Subdivision,Low structure density and low ignition probability.
27756.972,36.318,27756.9715499,Hawaii Island Interior,Hawaii Island,Unranked,NA,0,NA,Strc_Den,0,Subdivision,NA
3422.105,11.459,3422.10480692,Kohala Ranch Mauka,Hawaii Island,Low,NA,40,56,Strc_Den,1,Subdivision,Low structure density and low ignition probability.
7351.016,16.336,7351.0159002,Hawi,Hawaii Island,Low,NA,16,57,Strc_Den,1,Subdivision,Low structure density and low ignition probability.
4485.371,23.484,4485.37142891,NA,Hawaii Island,Unranked,NA,0,NA,Strc_Den,0,Subdivision,NA
5240.559,16.189,5240.55943543,Kapaau,Hawaii Island,Very Low,NA,16,55,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
3046.654,15.205,3046.6538684,Kawaihae Rd. Subdivisions,Hawaii Island,Extreme,NA,40,66,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
15249.303,24.962,15249.303373,Hawaii Island Interior,Hawaii Island,Unranked,NA,0,NA,Strc_Den,0,Subdivision,NA
9565.283,19.15,9565.28311793,Waimea East,Hawaii Island,Extreme,NA,40,57,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
1388.047,6.721,1388.04672522,Waimea West,Hawaii Island,Extreme,NA,40,66,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
2173.027,8.127,2173.02671039,Waipio,Hawaii Island,Extreme,NA,16,70,Strc_Den,1,Subdivision,Low structure density and low ignition probability.
3952.132,9.932,3952.13242946,Ahualoa,Hawaii Island,Very Low,NA,16,53,Strc_Den,1,Subdivision,Low structure density and low ignition probability.
2400.098,9.092,2400.0979196,Honokaa,Hawaii Island,Very Low,NA,16,53,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
838.665,4.484,838.664864126,Paauhau,Hawaii Island,High,NA,30,63,Strc_Den,3,Subdivision,Dense structures with high ignition probability.
2232.373,8.242,2232.3729816,Kalopa,Hawaii Island,Moderate,NA,16,58,Strc_Den,1,Subdivision,Low structure density and low ignition probability.
9354.301,16.977,9354.30143088,Paauilo,Hawaii Island,High,NA,30,63,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
1000.159,5.293,1000.15902103,Kukaiau,Hawaii Island,High,NA,30,62,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
462.313,4.693,462.312890002,Ookala,Hawaii Island,Moderate,NA,30,58,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
819.194,4.849,819.194023199,Waipunalei,Hawaii Island,Moderate,NA,30,60,Strc_Den,1,Subdivision,Low structure density and low ignition probability.
6686.939,13.745,6686.93913839,Laupahoehoe,Hawaii Island,Very Low,NA,16,53,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
600.095,4.763,600.094521802,Ninoole,Hawaii Island,Very Low,NA,16,52,Strc_Den,1,Subdivision,Low structure density and low ignition probability.
537.39,4.623,537.390177877,Umauma,Hawaii Island,Very Low,NA,16,52,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
3799.662,10.871,3799.66177157,Hakalau,Hawaii Island,Very Low,NA,16,52,Strc_Den,1,Subdivision,Low structure density and low ignition probability.
461.323,3.766,461.3228721,Honomu,Hawaii Island,Very Low,NA,16,54,Strc_Den,1,Subdivision,Low structure density and low ignition probability.
458.848,3.529,458.847767513,Pohakuloa,Hawaii Island,Extreme,NA,40,68,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
393.424,2.871,393.423722922,Haleopohaku,Hawaii Island,Very High,NA,30,64,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
4406.438,14.722,4406.43796715,Volcano Village,Hawaii Island,Low,NA,16,51,Strc_Den,1,Subdivision,Low structure density and low ignition probability.
6061.1,15.886,6061.0997351,Volcano C.C.,Hawaii Island,High,NA,30,61,Strc_Den,1,Subdivision,Low structure density and low ignition probability.
3524.889,15.926,3524.88940973,Wailua,Molokai,Med-low,NA,30,63,Strc_Den,1,Subdivision,Low structure density and low ignition probability.
317.621,2.905,317.620870041,Waihee,Maui,High,NA,30,61,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
2981.072,9.748,2981.07163259,Kohala Ranch Makai,Hawaii Island,Extreme,NA,40,71,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
526.615,5.328,526.61496929,Puako,Hawaii Island,Extreme,NA,40,71,Strc_Den,3,Subdivision,Dense structures with high ignition probability.
3409.86,11.288,3409.85951862,Kaloko Mauka,Hawaii Island,Low,NA,16,58,Strc_Den,1,Subdivision,Low structure density and low ignition probability.
2837.47,8.49,2837.47046599,Keauhou Mauka,Hawaii Island,Moderate,NA,30,60,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
694.345,4.44,694.344896165,Kainaliu Mauka,Hawaii Island,Low,NA,30,54,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
1339.046,6.071,1339.04581668,Kealakekua Mauka,Hawaii Island,Low,NA,30,56,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
960.909,5.677,960.908634588,Kukuihaele,Hawaii Island,Moderate,NA,16,57,Strc_Den,1,Subdivision,Low structure density and low ignition probability.
1259.308,8.144,1259.30839164,Papa Bay,Hawaii Island,High,NA,16,66,Strc_Den,1,Subdivision,Low structure density and low ignition probability.
592.211,6.552,592.373845969,Makua-Keaau,Oahu,Extreme,Zone 1: Leeward Oahu,40,62,Strc_Den,1,Subdivision,Low structure density and low ignition probability.
2590.451,8.91,2584.80857021,Makaha,Oahu,Extreme,Zone 1: Leeward Oahu,40,61,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
3966.705,11.311,3927.60904128,Waianae,Oahu,Extreme,Zone 1: Leeward Oahu,40,63,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
1989.704,8.774,2001.3091603,Waianae,Oahu,Extreme,Zone 1: Leeward Oahu,40,63,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
3678.518,9.796,3701.1126252,Maili,Oahu,Very High,Zone 1: Leeward Oahu,36,59,Strc_Den,3,Subdivision,Dense structures with high ignition probability.
2732.045,11.252,2736.40720693,Nanakuli,Oahu,Very High,Zone 1: Leeward Oahu,36,59,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
1206.38,6.925,974.251982807,Honokai Hale/Koolina,Oahu,Moderate,Zone 1: Leeward Oahu,18,49,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
1932.816,7.034,2384.0567521,Barbers Point,Oahu,High,Zone 1: Leeward Oahu,30,55,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
5227.825,14.671,5232.67846061,Kapolei,Oahu,High,Zone 1: Leeward Oahu,30,56,Strc_Den,3,Subdivision,Dense structures with high ignition probability.
4079.13,11.35,4554.73961777,Ewa,Oahu,High,Zone 1: Leeward Oahu,30,57,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
208.936,2.504,208.271389332,Honouliuli,Oahu,High,Zone 1: Leeward Oahu,26,54,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
1049.532,7.502,1050.12283674,Makakilo,Oahu,Very High,Zone 1: Leeward Oahu,36,59,Strc_Den,3,Subdivision,Dense structures with high ignition probability.
335.37,3.169,358.073928939,Makakilo,Oahu,Very High,Zone 1: Leeward Oahu,36,59,Strc_Den,3,Subdivision,Dense structures with high ignition probability.
71.593,1.35,71.5934665107,Camp 6,Kauai,Extreme,NA,10,74,Strc_Den,0,Subdivision,NA
0,0,261.988666157,Huleia,Kauai,Moderate,NA,10,62,Strc_Den,0,Subdivision,NA
0,0,1125.85875808,Rice Ranch,Kauai,Moderate,NA,10,62,Strc_Den,0,Subdivision,NA
352541.973,252.917,3503.6793977,NA,Oahu,Unranked,non,0,NA,Strc_Den,0,Subdivision,NA
352541.973,252.917,1913.41655258,NA,Oahu,Unranked,non,0,NA,Strc_Den,0,Subdivision,NA
352541.973,252.917,2020.98186227,Waipahu,Oahu,Extreme,Zone 1: Leeward Oahu,40,62,Strc_Den,3,Subdivision,Dense structures with high ignition probability.
352541.973,252.917,2461.14948133,Waikele,Oahu,Extreme,Zone 1: Leeward Oahu,40,61,Strc_Den,3,Subdivision,Dense structures with high ignition probability.
352541.973,252.917,5936.14407976,Pearl City,Oahu,Extreme,Zone 2: North and Central Oahu,40,63,Strc_Den,3,Subdivision,Dense structures with high ignition probability.
0,0,662.512553435,NA,Oahu,Unranked,non,0,NA,Strc_Den,0,Subdivision,NA
352541.973,252.917,4345.54396179,NA,Oahu,Unranked,non,0,NA,Strc_Den,0,Subdivision,NA
352541.973,252.917,998.963063449,Palehua,Oahu,Very High,Zone 1: Leeward Oahu,36,59,Strc_Den,3,Subdivision,Dense structures with high ignition probability.
352541.973,252.917,2738.42275089,Waialua,Oahu,Extreme,Zone 2: North and Central Oahu,40,60,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
352541.973,252.917,2226.95237192,Pupukea,Oahu,High,Zone 2: North and Central Oahu,26,55,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
352541.973,252.917,1358.40471221,Kawela,Oahu,Very High,Zone 5: Windward Oahu,30,55,Strc_Den,1,Subdivision,Low structure density and low ignition probability.
352541.973,252.917,3430.60516385,Kahuku,Oahu,Very High,Zone 5: Windward Oahu,30,60,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
352541.973,252.917,2422.83824158,Laie,Oahu,Moderate,Zone 5: Windward Oahu,18,50,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
352541.973,252.917,1445.1820416,Hauula,Oahu,Very Low,Zone 5: Windward Oahu,6,43,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
352541.973,252.917,2748.56668935,Punaluu,Oahu,Low,Zone 5: Windward Oahu,12,44,Strc_Den,1,Subdivision,Low structure density and low ignition probability.
352541.973,252.917,3447.62973655,Kaaawa/Kahana,Oahu,Very Low,Zone 5: Windward Oahu,6,44,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
352541.973,252.917,1901.42783535,Kualoa,Oahu,Moderate,Zone 5: Windward Oahu,18,49,Strc_Den,1,Subdivision,Low structure density and low ignition probability.
352541.973,252.917,2116.68625617,Waihole/Waikane,Oahu,Very Low,Zone 5: Windward Oahu,6,44,Strc_Den,1,Subdivision,Low structure density and low ignition probability.
352541.973,252.917,4340.62977776,Kahaluu,Oahu,Low,Zone 5: Windward Oahu,12,45,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
352541.973,252.917,505.209024495,Kaneohe Makai,Oahu,Extreme,Zone 5: Windward Oahu,40,63,Strc_Den,3,Subdivision,Dense structures with high ignition probability.
352541.973,252.917,2148.5720307,Kaneohe Makai,Oahu,Extreme,Zone 5: Windward Oahu,40,63,Strc_Den,3,Subdivision,Dense structures with high ignition probability.
352541.973,252.917,327.148306324,Kailua,Oahu,High,Zone 5: Windward Oahu,26,54,Strc_Den,3,Subdivision,Dense structures with high ignition probability.
352541.973,252.917,2923.1769275,NA,Oahu,Unranked,non,0,NA,Strc_Den,0,Subdivision,NA
352541.973,252.917,1416.83849149,Kailua,Oahu,High,Zone 5: Windward Oahu,26,54,Strc_Den,3,Subdivision,Dense structures with high ignition probability.
352541.973,252.917,708.951755852,Lanikai,Oahu,Moderate,Zone 5: Windward Oahu,22,52,Strc_Den,3,Subdivision,Dense structures with high ignition probability.
352541.973,252.917,690.638614824,Olomana,Oahu,Low,Zone 5: Windward Oahu,16,53,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
352541.973,252.917,1908.14610216,Keolu Hills,Oahu,Moderate,Zone 5: Windward Oahu,22,53,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
352541.973,252.917,1416.6686771,NA,Oahu,Unranked,non,0,NA,Strc_Den,0,Subdivision,NA
352541.973,252.917,3896.61879135,Waimanalo,Oahu,High,Zone 5: Windward Oahu,26,53,Strc_Den,2,Subdivision,"Density and ignition probability are both moderate, or one is high but is balanced by the other being low."
352541.973,252.917,1047.08545285,Maunawili,Oahu,Moderate,Zone 5: Windward Oahu,19,49,Strc_Den,3,Subdivision,Dense structures with high ignition probability.
352541.973,252.917,840.310379238,Kalama Valley,Oahu,High,Zone 3: East Honolulu,21,57,Strc_Den,3,Subdivision,Dense structures with high ignition probability.
352541.973,252.917,1245.69520482,Koko Head,Oahu,Extreme,Zone 3: East Honolulu,36,67,Strc_Den,1,Subdivision,Low structure density and low ignition probability.
352541.973,252.917,716.953000034,Hawaii Kai,Oahu,High,Zone 3: East Honolulu,30,55,Strc_Den,3,Subdivision,Dense structures with high ignition probability.
352541.973,252.917,580.09033449,Kamilonui Farm Lots,Oahu,High,Zone 3: East Honolulu,30,58,Strc_Den,1,Subdivision,Low structure density and low ignition probability.
352541.973,252.917,286.344953315,Mariners Ridge,Oahu,Extreme,Zone 3: East Honolulu,36,61,Strc_Den,3,Subdivision,Dense structures with high ignition probability.
